"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"서울특별시 강동구 천호동","집합","3**","천중로","제2종일반주거","제1종근린생활","25m미만","24.61"," ","37,500","1","202211","22"," ","2019","","중개거래","서울 강동구"
"서울특별시 강동구 천호동","집합","3**","천중로","제2종일반주거","제1종근린생활","25m미만","24.61"," ","37,500","1","202211","22"," ","2019","","중개거래","서울 강동구"
"서울특별시 강동구 천호동","집합","4**","천호대로157길","일반상업","판매","12m미만","4.5"," ","3,800","1","202211","30"," ","2003","","직거래","-"
"서울특별시 강동구 천호동","집합","4**","천호대로157길","일반상업","판매","12m미만","4.08"," ","4,500","1","202212","7"," ","2003","","직거래","-"
"서울특별시 강동구 천호동","집합","4**","-","일반상업","판매","25m미만","8.97"," ","3,100","null","202212","8"," ","1988","","직거래","-"
"서울특별시 강동구 천호동","집합","5*","양재대로121길","제3종일반주거","제2종근린생활","12m미만","38.27"," ","21,000","7","202212","15"," ","2020","","직거래","-"
"서울특별시 강동구 천호동","일반","2**","올림픽로","준주거","제2종근린생활","25m이상","3085.97","709.90","2,100,000","null","202212","19"," ","1992","","중개거래","서울 서초구"
"서울특별시 강동구 천호동","일반","4**","진황도로","일반상업","제2종근린생활","25m미만","89.51","56.00","103,000","null","202212","21"," ","1966","","중개거래","서울 동대문구"
"서울특별시 강동구 천호동","집합","3**","구천면로35길","제2종일반주거","제1종근린생활","8m미만","72.99"," ","29,000","1","202212","30"," ","2001","","중개거래","서울 강동구"
"서울특별시 강북구 미아동","일반","1**","도봉로78길","제2종일반주거","제1종근린생활","8m미만","491.15","203.10","125,000","null","202201","5"," ","1988","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","7**","삼양로","제2종일반주거","제1종근린생활","25m미만","220.42","145.00","150,000","null","202201","5"," ","1976","20220204","직거래","-"
"서울특별시 강북구 미아동","일반","7**","삼양로","제2종일반주거","제1종근린생활","25m미만","351.92","213.00","300,000","null","202201","5"," ","1978","20220204","직거래","-"
"서울특별시 강북구 미아동","집합","3*","도봉로","일반상업","제2종근린생활","25m이상","9.6"," ","8,100","null","202201","7"," ","2007","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","8**","월계로7길","제3종일반주거","제2종근린생활","12m미만","109.29"," ","64,000","null","202201","10"," ","1979","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","3**","-","제2종일반주거","제2종근린생활","12m미만","10.53"," ","6,000","1","202201","27"," ","2020","","중개거래","서울 도봉구"
"서울특별시 강북구 미아동","집합","8**","삼양로27길","제3종일반주거","제1종근린생활","25m미만","24.08"," ","31,750","1","202201","29"," ","2010","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","1**","도봉로","제3종일반주거","제2종근린생활","25m이상","240.47","584.10","696,000","null","202202","9"," ","1969","","중개거래","서울 도봉구"
"서울특별시 강북구 미아동","집합","7**","삼양로68가길","제2종일반주거","제2종근린생활","12m미만","57.32"," ","39,700","1","202202","12"," ","1999","","중개거래","서울 성북구"
"서울특별시 강북구 미아동","일반","8**","숭인로","준주거","제1종근린생활","25m이상","58.67","64.00","390,000","null","202202","25"," ","1985","","중개거래","서울 강남구"
"서울특별시 강북구 미아동","일반","4*","월계로3가길","준주거","제2종근린생활","8m미만","72.53","129.00","156,100","null","202202","28"," ","1966","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","3**","솔샘로","제2종일반주거","제2종근린생활","25m미만","1238.98","714.40","820,000","null","202203","18"," ","1993","20221220","중개거래","서울 서초구"
"서울특별시 강북구 미아동","일반","3**","도봉로23가길","제2종일반주거","제2종근린생활","8m미만","827.48","398.00","315,000","null","202203","18"," ","1993","20221220","중개거래","서울 서초구"
"서울특별시 강북구 미아동","집합","7**","솔샘로","준주거","판매","25m미만","53.3"," ","12,000","2","202203","21"," ","1971","","직거래","-"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제2종근린생활","12m미만","12"," ","5,000","1","202203","24"," ","2010","20220415","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제2종근린생활","12m미만","12"," ","5,000","1","202203","24"," ","2010","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제2종근린생활","12m미만","21.17"," ","11,000","1","202203","25"," ","2010","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제2종근린생활","12m미만","21.17"," ","11,000","1","202203","25"," ","2010","20220415","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","4*","월계로","제3종일반주거","제1종근린생활","25m이상","735.42","330.00","645,000","null","202204","8"," ","2010","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","5*","오현로6길","제2종일반주거","제2종근린생활","8m미만","19.83"," ","11,000","null","202204","9"," ","2008","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제2종근린생활","25m미만","33.75"," ","17,500","null","202204","12"," ","2004","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제2종일반주거","제2종근린생활","25m미만","59.67"," ","44,000","null","202204","19"," ","2011","","직거래","-"
"서울특별시 강북구 미아동","집합","1***","오현로","제2종일반주거","제2종근린생활","25m미만","30.3"," ","40,000","null","202204","20"," ","2019","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제2종근린생활","25m미만","11.63"," ","6,000","3","202204","30"," ","2004","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","5*","월계로7길","제2종일반주거","제1종근린생활","12m미만","342.68","293.00","590,000","null","202205","10"," ","1968","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","7*","오현로6길","제2종일반주거","제1종근린생활","8m미만","129.89","114.00","126,000","null","202205","11"," ","1978","","중개거래","서울 강북구, 서울 성북구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제2종근린생활","25m미만","24.19"," ","17,000","null","202205","17"," ","2004","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","1**","도봉로","제3종일반주거","제1종근린생활","25m이상","808.12","330.60","425,900","null","202205","20"," ","1975","","중개거래","서울 도봉구, 서울 성동구"
"서울특별시 강북구 미아동","일반","3*","월계로3길","준주거","제1종근린생활","12m미만","347.63","112.00","257,049","null","202205","21"," ","1990","","직거래","-"
"서울특별시 강북구 미아동","일반","1**","덕릉로28길","일반상업","숙박","12m미만","446.25","258.78","418,000","null","202205","30"," ","1982","","중개거래","서울 강북구, 서울 강서구"
"서울특별시 강북구 미아동","일반","4*","월계로3길","준주거","제1종근린생활","12m미만","22.74","46.00","108,000","null","202205","30"," ","1961","","직거래","-"
"서울특별시 강북구 미아동","집합","8**","삼양로27길","제2종일반주거","제2종근린생활","25m미만","40.13"," ","61,000","1","202206","7"," ","2015","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","솔샘로","준주거","판매","25m미만","53.3"," ","20,000","2","202206","9"," ","1971","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","3**","도봉로","제3종일반주거","제2종근린생활","25m이상","49.02","19.64","20,000","null","202206","9"," ","1983","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","1***","삼양로27길","제3종일반주거","제2종근린생활","12m미만","23.8"," ","30,000","1","202206","18"," ","2009","","중개거래","서울 강북구, 서울 동대문구"
"서울특별시 강북구 미아동","일반","4*","월계로","제3종일반주거","제1종근린생활","25m이상","61.56","106.00","159,841","null","202206","28"," ","1964","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","3**","도봉로23길","제2종일반주거","제1종근린생활","8m미만","45.34"," ","18,300","null","202207","4"," ","2013","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","1**","도봉로20가길","제2종일반주거","제1종근린생활","25m미만","83.21","107.10","119,427","null","202207","14"," ","1970","20230103","중개거래","서울 중랑구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제2종근린생활","25m미만","61.51"," ","37,000","1","202207","20"," ","2004","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","3*","도봉로","일반상업","판매","25m이상","3.88"," ","2,121","50","202207","21"," ","2007","","직거래","-"
"서울특별시 강북구 미아동","집합","4**","솔샘로60길","제2종일반주거","제1종근린생활","8m미만","20.79"," ","37,000","null","202207","29"," ","1973","","중개거래","서울 강북구, 서울 성북구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제2종근린생활","25m미만","60.32"," ","40,000","2","202208","4"," ","2004","","직거래","-"
"서울특별시 강북구 미아동","집합","1**","오패산로","제2종일반주거","제2종근린생활","25m미만","43.7"," ","18,900","1","202208","4"," ","2018","","직거래","-"
"서울특별시 강북구 미아동","일반","3*","도봉로","일반상업","제1종근린생활","8m미만","841.92","159.00","465,000","null","202208","8"," ","2018","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제1종근린생활","25m미만","18.35"," ","10,500","null","202208","8"," ","2004","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","7**","삼양로","제2종일반주거","제2종근린생활","25m미만","197.02","109.00","135,000","null","202208","17"," ","1973","","중개거래","서울 강남구"
"서울특별시 강북구 미아동","일반","7**","삼양로","제2종일반주거","제2종근린생활","25m미만","197.02","109.00","135,000","null","202208","17"," ","1973","20230224","중개거래","서울 강남구"
"서울특별시 강북구 미아동","집합","1***","솔샘로","제3종일반주거","제2종근린생활","25m미만","20.36"," ","5,500","2","202208","24"," ","2004","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제1종근린생활","12m미만","46.81"," ","17,800","2","202208","26"," ","2010","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제1종근린생활","25m미만","50.78"," ","21,500","1","202208","29"," ","1961","","중개거래","서울 강북구"
"서울특별시 강북구 미아동","집합","7**","삼양로","제3종일반주거","제1종근린생활","25m미만","50.78"," ","18,500","1","202208","29"," ","1961","20220915","중개거래","서울 강북구"
"서울특별시 강북구 미아동","일반","1**","도봉로20길","제3종일반주거","제2종근린생활","12m미만","44.85","90.90","87,800","null","202209","3"," ","2021","","중개거래","서울 강북구"
